Province/State;Country/Region;Lat;Long;Date;Value;ISO 3166-1 Alpha 3-Codes;Region Code;Sub-region Code;Intermediate Region Code;
;Benin;93.077;23.158;14/02/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;13/02/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;12/02/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;11/02/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;10/02/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;09/02/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;08/02/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;07/02/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;06/02/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;05/02/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;04/02/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;03/02/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;02/02/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;01/02/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;31/01/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;30/01/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;29/01/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;28/01/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;27/01/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;26/01/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;25/01/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;24/01/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;23/01/2020;0;BEN;2;202;11;
;Benin;93.077;23.158;22/01/2020;0;BEN;2;202;11;
;Bhutan;275.142;904.336;13/05/2020;15;BTN;142;34;;
;Bhutan;275.142;904.336;12/05/2020;11;BTN;142;34;;
;Bhutan;275.142;904.336;11/05/2020;9;BTN;142;34;;
;Bhutan;275.142;904.336;10/05/2020;7;BTN;142;34;;
;Bhutan;275.142;904.336;09/05/2020;7;BTN;142;34;;
;Bhutan;275.142;904.336;08/05/2020;7;BTN;142;34;;
;Bhutan;275.142;904.336;07/05/2020;7;BTN;142;34;;
;Bhutan;275.142;904.336;06/05/2020;7;BTN;142;34;;
;Bhutan;275.142;904.336;05/05/2020;7;BTN;142;34;;
;Bhutan;275.142;904.336;04/05/2020;7;BTN;142;34;;
;Bhutan;275.142;904.336;03/05/2020;7;BTN;142;34;;
;Bhutan;275.142;904.336;02/05/2020;7;BTN;142;34;;
;Bhutan;275.142;904.336;01/05/2020;7;BTN;142;34;;
;Bhutan;275.142;904.336;30/04/2020;7;BTN;142;34;;
;Bhutan;275.142;904.336;29/04/2020;7;BTN;142;34;;
;Bhutan;275.142;904.336;28/04/2020;7;BTN;142;34;;
;Bhutan;275.142;904.336;27/04/2020;7;BTN;142;34;;
;Bhutan;275.142;904.336;26/04/2020;7;BTN;142;34;;
;Bhutan;275.142;904.336;25/04/2020;7;BTN;142;34;;
;Bhutan;275.142;904.336;24/04/2020;7;BTN;142;34;;
;Bhutan;275.142;904.336;23/04/2020;7;BTN;142;34;;
;Bhutan;275.142;904.336;22/04/2020;6;BTN;142;34;;
;Bhutan;275.142;904.336;21/04/2020;6;BTN;142;34;;
;Bhutan;275.142;904.336;20/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;19/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;18/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;17/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;16/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;15/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;14/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;13/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;12/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;11/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;10/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;09/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;08/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;07/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;06/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;05/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;04/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;03/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;02/04/2020;5;BTN;142;34;;
;Bhutan;275.142;904.336;01/04/2020;4;BTN;142;34;;
;Bhutan;275.142;904.336;31/03/2020;4;BTN;142;34;;
;Bhutan;275.142;904.336;30/03/2020;4;BTN;142;34;;
;Bhutan;275.142;904.336;29/03/2020;4;BTN;142;34;;
;Bhutan;275.142;904.336;28/03/2020;3;BTN;142;34;;
;Bhutan;275.142;904.336;27/03/2020;3;BTN;142;34;;
;Bhutan;275.142;904.336;26/03/2020;2;BTN;142;34;;
;Bhutan;275.142;904.336;25/03/2020;2;BTN;142;34;;
;Bhutan;275.142;904.336;24/03/2020;2;BTN;142;34;;
;Bhutan;275.142;904.336;23/03/2020;2;BTN;142;34;;
;Bhutan;275.142;904.336;22/03/2020;2;BTN;142;34;;
;Bhutan;275.142;904.336;21/03/2020;2;BTN;142;34;;
;Bhutan;275.142;904.336;20/03/2020;2;BTN;142;34;;
;Bhutan;275.142;904.336;19/03/2020;1;BTN;142;34;;
;Bhutan;275.142;904.336;18/03/2020;1;BTN;142;34;;
;Bhutan;275.142;904.336;17/03/2020;1;BTN;142;34;;
;Bhutan;275.142;904.336;16/03/2020;1;BTN;142;34;;
;Bhutan;275.142;904.336;15/03/2020;1;BTN;142;34;;
;Bhutan;275.142;904.336;14/03/2020;1;BTN;142;34;;
;Bhutan;275.142;904.336;13/03/2020;1;BTN;142;34;;
;Bhutan;275.142;904.336;12/03/2020;1;BTN;142;34;;
;Bhutan;275.142;904.336;11/03/2020;1;BTN;142;34;;
;Bhutan;275.142;904.336;10/03/2020;1;BTN;142;34;;
;Bhutan;275.142;904.336;09/03/2020;1;BTN;142;34;;
;Bhutan;275.142;904.336;08/03/2020;1;BTN;142;34;;
;Bhutan;275.142;904.336;07/03/2020;1;BTN;142;34;;
;Bhutan;275.142;904.336;06/03/2020;1;BTN;142;34;;
;Bhutan;275.142;904.336;05/03/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;04/03/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;03/03/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;02/03/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;01/03/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;29/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;28/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;27/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;26/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;25/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;24/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;23/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;22/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;21/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;20/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;19/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;18/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;17/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;16/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;15/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;14/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;13/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;12/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;11/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;10/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;09/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;08/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;07/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;06/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;05/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;04/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;03/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;02/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;01/02/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;31/01/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;30/01/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;29/01/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;28/01/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;27/01/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;26/01/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;25/01/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;24/01/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;23/01/2020;0;BTN;142;34;;
;Bhutan;275.142;904.336;22/01/2020;0;BTN;142;34;;
;Bolivia;-162.902;-635.887;13/05/2020;3148;BOL;19;419;5;
;Bolivia;-162.902;-635.887;12/05/2020;2964;BOL;19;419;5;
;Bolivia;-162.902;-635.887;11/05/2020;2831;BOL;19;419;5;
;Bolivia;-162.902;-635.887;10/05/2020;2556;BOL;19;419;5;
;Bolivia;-162.902;-635.887;09/05/2020;2437;BOL;19;419;5;
;Bolivia;-162.902;-635.887;08/05/2020;2266;BOL;19;419;5;
;Bolivia;-162.902;-635.887;07/05/2020;2081;BOL;19;419;5;
;Bolivia;-162.902;-635.887;06/05/2020;1886;BOL;19;419;5;
;Bolivia;-162.902;-635.887;05/05/2020;1802;BOL;19;419;5;
;Bolivia;-162.902;-635.887;04/05/2020;1681;BOL;19;419;5;
;Bolivia;-162.902;-635.887;03/05/2020;1594;BOL;19;419;5;
;Bolivia;-162.902;-635.887;02/05/2020;1470;BOL;19;419;5;
;Bolivia;-162.902;-635.887;01/05/2020;1229;BOL;19;419;5;
;Bolivia;-162.902;-635.887;30/04/2020;1167;BOL;19;419;5;
;Bolivia;-162.902;-635.887;29/04/2020;1110;BOL;19;419;5;
;Bolivia;-162.902;-635.887;28/04/2020;1053;BOL;19;419;5;
;Bolivia;-162.902;-635.887;27/04/2020;1014;BOL;19;419;5;
;Bolivia;-162.902;-635.887;26/04/2020;950;BOL;19;419;5;
;Bolivia;-162.902;-635.887;25/04/2020;866;BOL;19;419;5;
;Bolivia;-162.902;-635.887;24/04/2020;807;BOL;19;419;5;
;Bolivia;-162.902;-635.887;23/04/2020;703;BOL;19;419;5;
;Bolivia;-162.902;-635.887;22/04/2020;609;BOL;19;419;5;
;Bolivia;-162.902;-635.887;21/04/2020;598;BOL;19;419;5;
;Bolivia;-162.902;-635.887;20/04/2020;564;BOL;19;419;5;
;Bolivia;-162.902;-635.887;19/04/2020;520;BOL;19;419;5;
;Bolivia;-162.902;-635.887;18/04/2020;493;BOL;19;419;5;
;Bolivia;-162.902;-635.887;17/04/2020;465;BOL;19;419;5;
;Bolivia;-162.902;-635.887;16/04/2020;441;BOL;19;419;5;
;Bolivia;-162.902;-635.887;15/04/2020;397;BOL;19;419;5;
;Bolivia;-162.902;-635.887;14/04/2020;354;BOL;19;419;5;
;Bolivia;-162.902;-635.887;13/04/2020;330;BOL;19;419;5;
;Bolivia;-162.902;-635.887;12/04/2020;300;BOL;19;419;5;
;Bolivia;-162.902;-635.887;11/04/2020;275;BOL;19;419;5;
;Bolivia;-162.902;-635.887;10/04/2020;268;BOL;19;419;5;
;Bolivia;-162.902;-635.887;09/04/2020;264;BOL;19;419;5;
;Bolivia;-162.902;-635.887;08/04/2020;210;BOL;19;419;5;
;Bolivia;-162.902;-635.887;07/04/2020;194;BOL;19;419;5;
;Bolivia;-162.902;-635.887;06/04/2020;183;BOL;19;419;5;
;Bolivia;-162.902;-635.887;05/04/2020;157;BOL;19;419;5;
;Bolivia;-162.902;-635.887;04/04/2020;139;BOL;19;419;5;
;Bolivia;-162.902;-635.887;03/04/2020;132;BOL;19;419;5;
;Bolivia;-162.902;-635.887;02/04/2020;123;BOL;19;419;5;
;Bolivia;-162.902;-635.887;01/04/2020;115;BOL;19;419;5;
;Bolivia;-162.902;-635.887;31/03/2020;107;BOL;19;419;5;
;Bolivia;-162.902;-635.887;30/03/2020;97;BOL;19;419;5;
;Bolivia;-162.902;-635.887;29/03/2020;81;BOL;19;419;5;
;Bolivia;-162.902;-635.887;28/03/2020;74;BOL;19;419;5;
;Bolivia;-162.902;-635.887;27/03/2020;61;BOL;19;419;5;
;Bolivia;-162.902;-635.887;26/03/2020;43;BOL;19;419;5;
;Bolivia;-162.902;-635.887;25/03/2020;32;BOL;19;419;5;
;Bolivia;-162.902;-635.887;24/03/2020;29;BOL;19;419;5;
;Bolivia;-162.902;-635.887;23/03/2020;27;BOL;19;419;5;
;Bolivia;-162.902;-635.887;22/03/2020;24;BOL;19;419;5;
;Bolivia;-162.902;-635.887;21/03/2020;19;BOL;19;419;5;
;Bolivia;-162.902;-635.887;20/03/2020;15;BOL;19;419;5;
;Bolivia;-162.902;-635.887;19/03/2020;12;BOL;19;419;5;
;Bolivia;-162.902;-635.887;18/03/2020;12;BOL;19;419;5;
;Bolivia;-162.902;-635.887;17/03/2020;11;BOL;19;419;5;
;Bolivia;-162.902;-635.887;16/03/2020;11;BOL;19;419;5;
;Bolivia;-162.902;-635.887;15/03/2020;10;BOL;19;419;5;
;Bolivia;-162.902;-635.887;14/03/2020;10;BOL;19;419;5;
;Bolivia;-162.902;-635.887;13/03/2020;3;BOL;19;419;5;
;Bolivia;-162.902;-635.887;12/03/2020;2;BOL;19;419;5;
;Bolivia;-162.902;-635.887;11/03/2020;2;BOL;19;419;5;
;Bolivia;-162.902;-635.887;10/03/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;09/03/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;08/03/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;07/03/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;06/03/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;05/03/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;04/03/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;03/03/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;02/03/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;01/03/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;29/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;28/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;27/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;26/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;25/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;24/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;23/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;22/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;21/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;20/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;19/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;18/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;17/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;16/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;15/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;14/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;13/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;12/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;11/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;10/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;09/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;08/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;07/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;06/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;05/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;04/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;03/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;02/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;01/02/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;31/01/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;30/01/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;29/01/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;28/01/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;27/01/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;26/01/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;25/01/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;24/01/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;23/01/2020;0;BOL;19;419;5;
;Bolivia;-162.902;-635.887;22/01/2020;0;BOL;19;419;5;
;Bosnia and Herzegovina;439.159;176.791;13/05/2020;2181;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;12/05/2020;2158;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;11/05/2020;2141;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;10/05/2020;2117;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;09/05/2020;2090;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;08/05/2020;2070;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;07/05/2020;2027;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;06/05/2020;1987;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;05/05/2020;1946;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;04/05/2020;1926;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;03/05/2020;1857;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;02/05/2020;1839;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;01/05/2020;1781;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;30/04/2020;1757;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;29/04/2020;1677;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;28/04/2020;1585;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;27/04/2020;1565;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;26/04/2020;1516;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;25/04/2020;1486;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;24/04/2020;1421;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;23/04/2020;1413;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;22/04/2020;1368;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;21/04/2020;1342;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;20/04/2020;1309;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;19/04/2020;1285;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;18/04/2020;1268;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;17/04/2020;1214;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;16/04/2020;1167;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;15/04/2020;1110;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;14/04/2020;1083;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;13/04/2020;1037;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;12/04/2020;1009;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;11/04/2020;946;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;10/04/2020;901;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;09/04/2020;858;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;08/04/2020;804;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;07/04/2020;764;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;06/04/2020;674;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;05/04/2020;654;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;04/04/2020;624;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;03/04/2020;579;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;02/04/2020;533;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;01/04/2020;459;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;31/03/2020;420;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;30/03/2020;368;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;29/03/2020;323;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;28/03/2020;258;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;27/03/2020;237;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;26/03/2020;191;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;25/03/2020;176;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;24/03/2020;166;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;23/03/2020;136;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;22/03/2020;126;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;21/03/2020;93;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;20/03/2020;89;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;19/03/2020;63;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;18/03/2020;38;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;17/03/2020;26;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;16/03/2020;25;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;15/03/2020;24;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;14/03/2020;18;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;13/03/2020;13;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;12/03/2020;11;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;11/03/2020;7;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;10/03/2020;5;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;09/03/2020;3;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;08/03/2020;3;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;07/03/2020;3;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;06/03/2020;2;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;05/03/2020;2;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;04/03/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;03/03/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;02/03/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;01/03/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;29/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;28/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;27/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;26/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;25/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;24/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;23/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;22/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;21/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;20/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;19/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;18/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;17/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;16/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;15/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;14/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;13/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;12/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;11/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;10/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;09/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;08/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;07/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;06/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;05/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;04/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;03/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;02/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;01/02/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;31/01/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;30/01/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;29/01/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;28/01/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;27/01/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;26/01/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;25/01/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;24/01/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;23/01/2020;0;BIH;150;39;;
;Bosnia and Herzegovina;439.159;176.791;22/01/2020;0;BIH;150;39;;
;Botswana;-223.285;246.849;13/05/2020;24;BWA;2;202;18;
;Botswana;-223.285;246.849;12/05/2020;24;BWA;2;202;18;
;Botswana;-223.285;246.849;11/05/2020;24;BWA;2;202;18;
;Botswana;-223.285;246.849;10/05/2020;23;BWA;2;202;18;
;Botswana;-223.285;246.849;09/05/2020;23;BWA;2;202;18;
;Botswana;-223.285;246.849;08/05/2020;23;BWA;2;202;18;
;Botswana;-223.285;246.849;07/05/2020;23;BWA;2;202;18;
;Botswana;-223.285;246.849;06/05/2020;23;BWA;2;202;18;
;Botswana;-223.285;246.849;05/05/2020;23;BWA;2;202;18;
;Botswana;-223.285;246.849;04/05/2020;23;BWA;2;202;18;
;Botswana;-223.285;246.849;03/05/2020;23;BWA;2;202;18;
;Botswana;-223.285;246.849;02/05/2020;23;BWA;2;202;18;
